name,isPartyConstant,partyCount,partyChanger,num,isFemale,isIndependent,isAkjol,isSDPK,isCommunist,isAtameken,isAtajurt,isRepublic,isArnamys,isAlga,isAdilet,isOther,isDvijAtajurt,isBirbol,isKyrgyzstan,isOnuguu,isRepAtajurt,allParties,sozyv,party,sozyvMisser,idname
Кадыров Бахтияр Сабиржанович,0,1,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,КСДП,",5,КСДП,,205
Кадыров Кубанычбек Бекбосунович,0,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,КСДП,,",4,КСДП,,206
Казакбаев Жалгап Ийманбекович,0,1,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,207
Казакбаев Руслан Айтбаевич,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,208
Калмаматов Ажибай Айтиевич,0,1,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,209
Калмаматов Бактыбек,0,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,210
Калмаматов Жыргалбек Айтиевич,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,211
Калматов Анарбек Баратович,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,212
Калматов Тойгонбай Зикирович,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,213
Калмурзаев Марат Исмаилович,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,214
Кангельдиев Азамат Нурказыевич,0,1,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ата-Журт,",5,Ата-Журт,,215
Каниметов Жангороз,0,3,0,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,Ак Жол,,",1,Өзүн көрсөткөндөр,2.0,216
Каниметов Жангороз,0,3,0,78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,Ак Жол,,",2,Өзүн көрсөткөндөр,2.0,216
Каниметов Жангороз,0,3,0,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,Ак Жол,,",4,Ак Жол,2.0,216
Карабеков Кабай Джабаевич,0,3,0,79,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Ак Жол,,",2,Өзүн көрсөткөндөр,1.0,217
Карабеков Кабай Джабаевич,0,3,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Ак Жол,,",3,Өзүн көрсөткөндөр,1.0,217
Карабеков Кабай Джабаевич,0,3,0,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Ак Жол,,",4,Ак Жол,1.0,217
Карамушкина Ирина Юрьевна,1,3,0,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,КСДП,КСДП,КСДП",4,КСДП,1.0,218
Карамушкина Ирина Юрьевна,1,3,0,113,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,КСДП,КСДП,КСДП",5,КСДП,1.0,218
Карамушкина Ирина Юрьевна,1,3,0,148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,КСДП,КСДП,КСДП",6,КСДП,1.0,218
Карашев Аалы Азимович,0,1,0,147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,219
Каримов Алмазбек Ташполотович,0,1,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,220
Каримов Нодирбек Тохтосинович,0,1,0,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,221
Карпасов Александр Викторович,0,1,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,222
Касымалиева Аида Камчыбековна,0,1,0,134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,223
Касымов Камбаралы Жолотаевич,0,1,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,224
Качкеев Рыспек Омоевич,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,225
Келдибаев Сагындык Аширалиевич,0,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,226
Келдибеков Ахматбек Келдибекович,0,2,0,51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,,Ата-Журт,",3,Өзүн көрсөткөндөр,2.0,227
Келдибеков Ахматбек Келдибекович,0,2,0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,,Ата-Журт,",5,Ата-Журт,2.0,227
Кенжебаева Айнур Абдурасуловна,0,1,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,228
Керезбеков Канат Керезбекович,0,1,0,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,229
Керексизов Ташкул Джанузакович,0,1,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,,,",3,Өзүн көрсөткөндөр,,230
Керимбеков Бакыт Макенович,0,1,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,231
Керимкулов Айдарбек Темирбекович,0,2,0,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Алга Кыргызстан,,,",2,Өзүн көрсөткөндөр,1.0,232
Керимкулов Айдарбек Темирбекович,0,2,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Алга Кыргызстан,,,",3,Алга Кыргызстан,1.0,232
Керимова Нурбюбю Сартовна,0,1,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,233
Кодуранова Асель Союзбековна,1,2,0,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,КСДП,,КСДП",4,КСДП,2.0,234
Кодуранова Асель Союзбековна,1,2,0,127,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,КСДП,,КСДП",6,КСДП,2.0,234
Кожомкулов Тулемуш Жапаркулович,0,1,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,235
Койчубаков Нурлан Кенешович,0,1,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,236
Комиссарова Любовь Николаевна,0,1,0,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,237
Конушбаев Тынчтыкбек Кадырбекович,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,238
Коркмазов Хаджимурат Зулкарнаевич,0,4,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Коммунисттер партиясы,,",1,Өзүн көрсөткөндөр,1.0,239
Коркмазов Хаджимурат Зулкарнаевич,0,4,0,98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Коммунисттер партиясы,,",2,Өзүн көрсөткөндөр,1.0,239
Коркмазов Хаджимурат Зулкарнаевич,0,4,0,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Коммунисттер партиясы,,",3,Өзүн көрсөткөндөр,1.0,239
Коркмазов Хаджимурат Зулкарнаевич,0,4,0,86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Коммунисттер партиясы,,",4,Коммунисттер партиясы,1.0,239
Кочкоров Эсенбай,0,2,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,,",1,Өзүн көрсөткөндөр,1.0,240
Кочкоров Эсенбай,0,2,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,1.0,240
Кудайбергенов Джаныш Камчыбекович,0,3,1,62,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,Ак Жол,Ата-Журт,",3,Өзүн көрсөткөндөр,1.0,241
Кудайбергенов Джаныш Камчыбекович,0,3,1,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,Ак Жол,Ата-Журт,",4,Ак Жол,1.0,241
Кудайбергенов Джаныш Камчыбекович,0,3,1,66,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,Ак Жол,Ата-Журт,",5,Ата-Журт,1.0,241
Кудайбергенов Камчыбек,0,1,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,242
Кудайбердиев Атагельди,0,1,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,243
Кулбаев Абдирейим Стамкулович,0,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,244
Кулбараков Абтандил Илдузович,0,1,0,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,245
Куликова Галина Александровна,0,1,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,246
Кулмурзаев Тургунбек Насипович,0,1,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,247
Кулов Феликс Шаршенбаевич,0,1,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,248
Кунакунов Максат Касымжанович,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,249
Курманов Зайнидин Карпекович,0,2,0,97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,Ак Жол,,",2,Өзүн көрсөткөндөр,2.0,250
Курманов Зайнидин Карпекович,0,2,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,Ак Жол,,",4,Ак Жол,2.0,250
Кучуков Махмут Мамаевич,0,1,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,251
Кыдыралиев Умбеталы Токторалиевич,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,252
Кыдыров Дуйшембек Шакирович,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,253
Левина Татьяна Владимировна,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,254
Летова Ирина Витальевна,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,255
Лобода Андрей Юрьевич,0,1,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,256
Мавлянова Махабат Эргешовна,0,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,257
Мадеминов Мурадыл Ганыевич,0,1,0,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,258
Мадумаров Адахан Кимсанбаевич,0,3,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,Ак Жол,,",1,Өзүн көрсөткөндөр,2.0,259
Мадумаров Адахан Кимсанбаевич,0,3,0,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,Ак Жол,,",2,Өзүн көрсөткөндөр,2.0,259
Мадумаров Адахан Кимсанбаевич,0,3,0,77,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,Ак Жол,,",4,Ак Жол,2.0,259
Мадылбеков Туратбек,0,1,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,",5,Ата Мекен,,260
Мажитова Шарапаткан,0,1,0,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ата-Журт,",5,Ата-Журт,,261
Макеев Нурланбек Кадыкеевич,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,262
Малабаев Муратбек Жеенбекович,0,1,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,,,",3,Өзүн көрсөткөндөр,,263
Малеваная Оксана Александровна,0,1,0,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,264
Малиев Арсланбек Касымакунович,0,3,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,",1,Өзүн көрсөткөндөр,1.0,265
Малиев Арсланбек Касымакунович,0,3,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,",2,Өзүн көрсөткөндөр,1.0,265
Малиев Арсланбек Касымакунович,0,3,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,",3,Өзүн көрсөткөндөр,1.0,265
Мамакеев Мамбет,0,1,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,266
Маманов Рустам Ырысбаевич,0,1,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,267
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,79,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Алга Кыргызстан,Ак Жол,,",1,Өзүн көрсөткөндөр,1.0,268
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,48,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Алга Кыргызстан,Ак Жол,,",2,Өзүн көрсөткөндөр,1.0,268
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Алга Кыргызстан,Ак Жол,,",3,Алга Кыргызстан,1.0,268
Мамасаидов Мухаммаджан Ташалиевич,0,4,1,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,Алга Кыргызстан,Ак Жол,,",4,Ак Жол,1.0,268
Мамасалиев Алишер Тургунбаевич,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,269
Мамасейитова Бумайрам Уташевна,0,1,0,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Коммунисттер партиясы,,",4,Коммунисттер партиясы,,270
Маматалиев Абдырахман Мадакимович,0,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,271
Маматалиев Марлен Абдырахманович,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Республика - Ата Журт",6,Республика - Ата Журт,,272
Маматов Абдимуктар Маматович,1,2,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,Ата Мекен",5,Ата Мекен,1.0,273
Маматов Абдимуктар Маматович,1,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ата Мекен,Ата Мекен",6,Ата Мекен,1.0,273
Маматов Бактыгул Арстанович,0,1,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,274
Маматов Самаган,0,1,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,275
Мамашова Айсулуу Турусбековна,0,1,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,276
Мамаюсупов Омурзак Шеранович,0,1,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,277
Мамбеталиева Асель Усаиновна,0,1,0,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,278
Мамыров Раимбек Сатыкулович,0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,,,",3,Өзүн көрсөткөндөр,,279
Мамырова Бодош Аманбаевна,0,1,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,280
Мамытов Миталип,0,1,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,281
Мамытов Талант Турдумаматович,1,2,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,",,,,Ата-Журт,Республика - Ата Журт",5,Ата-Журт,1.0,282
Мамытов Талант Турдумаматович,1,2,0,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,",,,,Ата-Журт,Республика - Ата Журт",6,Республика - Ата Журт,1.0,282
Мамытов Токтокучук Болотбекович,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ар-Намыс,",5,Ар-Намыс,,283
Маннанов Ильхом Абдукахарович,0,1,0,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,284
Марипов Асамидин,0,2,0,46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Алга Кыргызстан,,,",2,Өзүн көрсөткөндөр,1.0,285
Марипов Асамидин,0,2,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,Алга Кыргызстан,,,",3,Алга Кыргызстан,1.0,285
Марипов Болот Арапбаевич,0,1,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Өзүн көрсөткөндөр,,,",3,Өзүн көрсөткөндөр,,286
Марышев Анатолий Никитович,0,1,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,287
Масабиров Таалайбек Айтмаматович,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,288
Масалиев Абсамат Масалиевич,0,2,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,,",1,Өзүн көрсөткөндөр,1.0,289
Масалиев Абсамат Масалиевич,0,2,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,1.0,289
Масалиев Исхак Абсаматович,0,4,1,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Өзүн көрсөткөндөр,Коммунисттер партиясы,Коммунисттер партиясы,,Өнүгүү-Прогресс",2,Өзүн көрсөткөндөр,2.0,290
Масалиев Исхак Абсаматович,0,4,1,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Өзүн көрсөткөндөр,Коммунисттер партиясы,Коммунисттер партиясы,,Өнүгүү-Прогресс",3,Коммунисттер партиясы,2.0,290
Масалиев Исхак Абсаматович,0,4,1,84,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Өзүн көрсөткөндөр,Коммунисттер партиясы,Коммунисттер партиясы,,Өнүгүү-Прогресс",4,Коммунисттер партиясы,2.0,290
Масалиев Исхак Абсаматович,0,4,1,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,",Өзүн көрсөткөндөр,Коммунисттер партиясы,Коммунисттер партиясы,,Өнүгүү-Прогресс",6,Өнүгүү-Прогресс,2.0,290
Матраимов Искендер Исмаилович,0,1,0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,291
Матубраимов Алманбет,0,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,292
Матыев Эркинбек Сагыналиевич,0,1,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,293
Медетбеков Шамшыбек Осмонкулович,0,1,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,294
Мискенбаев Мээрбек Жайлообаевич,0,1,0,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,295
Молдобаев Нарынбек,0,2,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,Ата-Журт,",4,Ак Жол,1.0,296
Молдобаев Нарынбек,0,2,1,57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,Ата-Журт,",5,Ата-Журт,1.0,296
Молдобекова Гулкан Сакиновна,0,1,0,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,297
Молдогазиев Эркинтур,0,1,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,298
Молдоташев Ишенбай Курманович,0,1,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Өзүн көрсөткөндөр,,,,",2,Өзүн көрсөткөндөр,,299
Молдошева Динара Автандиловна,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,300
Момбеков Рыскелди Чыныбекович,0,1,0,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,КСДП",6,КСДП,,301
Момуналиев Талгарбек,0,1,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Өзүн көрсөткөндөр,,,,,",1,Өзүн көрсөткөндөр,,302
Момункулов Авасбек,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Алга Кыргызстан,,,",3,Алга Кыргызстан,,303
